site_id,site_name,site_phase,context,lab_id,material,taxon,c14_age,c14_error,d13C,source,additional_references,outlier,hygiene_c1,hygiene_c2,hygience_c3,hygiene_c4,hygiene_c5,hygiene_a1,hygiene_a2,hygiene_a3,hygiene_a4,hygiene_sum,remarks
207,Nemrik 9,,,Gd-2775,charcoal,,25200,670,,Bohner2004-ba,"Pazdur 1992, Kozlowski 1994a, Banadora",TRUE,,,,,,,,,,,
207,Nemrik 9,,,Gd-2777,charcoal,,10180,130,,Bohner2004-ba,"Pazdur 1992, Kozlowski 1994a",FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-2778,charcoal,,9010,170,,Bohner2004-ba,"Pazdur 1992, Kozlowski 1994a",FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-2935,charcoal,,7640,110,,Bohner2004-ba,Kozlowski 1994a,FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-2936,charcoal,,9170,130,,Bohner2004-ba,Kozlowski 1994a,FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-2937,charcoal,,9740,150,,Bohner2004-ba,Kozlowski 1994a,FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-2963,charcoal,,9780,130,,Bohner2004-ba,Kozlowski 1994a,FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-2966,charcoal,,9440,160,,Bohner2004-ba,Kozlowski 1994a,FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-2967,charcoal,,37700,,,Bohner2004-ba,Kozlowski 1994a,TRUE,,,,,,,,,,,
207,Nemrik 9,,,Gd-2969,charcoal,,13000,2400,,Bohner2004-ba,Kozlowski 1994a,TRUE,,,,,,,,,,,
207,Nemrik 9,,,Gd-2970,charcoal,,10070,120,,Bohner2004-ba,Kozlowski 1994a,FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-2971,charcoal,,10330,150,,Bohner2004-ba,Kozlowski 1994a,FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-2972,charcoal,,9490,170,,Bohner2004-ba,Kozlowski 1994a,FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-2973,charcoal,,10400,190,,Bohner2004-ba,Kozlowski 1994a,FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-4118,charcoal,,11300,200,,Bohner2004-ba,"Pazdur 1992, Kozlowski 1994a",FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-4193,charcoal,,9500,130,,Bohner2004-ba,"Pazdur 1992, Kozlowski 1994a",FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-4194,charcoal,,5200,450,,Bohner2004-ba,"Pazdur 1992, Kozlowski 1994a",FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-4204,charcoal,,7980,140,,Bohner2004-ba,"Pazdur 1992, Kozlowski 1994a",FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-4205,charcoal,,9000,150,,Bohner2004-ba,"Pazdur 1992, Kozlowski 1994a",FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-4207,charcoal,,8700,110,,Bohner2004-ba,"Pazdur 1992, Kozlowski 1994a, Banadora",FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-4208,charcoal,,10100,130,,Bohner2004-ba,"Pazdur 1992, Kozlowski 1994a",FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-4209,charcoal,,10040,130,,Bohner2004-ba,"Pazdur 1992, Kozlowski 1994a",FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-4210,charcoal,,10180,190,,Bohner2004-ba,"Pazdur 1992, Kozlowski 1994a",FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-4211,charcoal,,10260,170,,Bohner2004-ba,"Pazdur 1992, Kozlowski 1994a",FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-4212,charcoal,,10480,180,,Bohner2004-ba,"Pazdur 1992, Kozlowski 1994a",FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-4213,charcoal,,9410,550,,Bohner2004-ba,"Pazdur 1992, Kozlowski 1994a",FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-4214,charcoal,,27000,,,Bohner2004-ba,"Pazdur 1992, Kozlowski 1994a",TRUE,,,,,,,,,,,
207,Nemrik 9,,,Gd-4215,charcoal,,26000,,,Bohner2004-ba,"Pazdur 1992, Kozlowski 1994a",TRUE,,,,,,,,,,,
207,Nemrik 9,,,Gd-4222,charcoal,,8180,120,,Bohner2004-ba,"Pazdur 1992, Kozlowski 1994a, Waterbolk 1994",FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-4223,charcoal,,20800,550,,Bohner2004-ba,"Pazdur 1992, Kozlowski 1994a",TRUE,,,,,,,,,,,
207,Nemrik 9,,,Gd-4224,charcoal,,9930,230,,Bohner2004-ba,"Pazdur 1992, Kozlowski 1994a",FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-4364,charcoal,,9030,400,,Bohner2004-ba,Kozlowski 1994a,FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-4365,charcoal,,9140,150,,Bohner2004-ba,Kozlowski 1994a,FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-4370,charcoal,,12550,1000,,Bohner2004-ba,Kozlowski 1994a,FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-4371,charcoal,,9770,520,,Bohner2004-ba,Kozlowski 1994a,FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-4372,charcoal,,9770,240,,Bohner2004-ba,Kozlowski 1994a,FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-4453,charcoal,,9630,160,,Bohner2004-ba,Kozlowski 1994a,FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-4463,charcoal,,8910,220,,Bohner2004-ba,Kozlowski 1994a,FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-4469,charcoal,,11090,190,,Bohner2004-ba,Kozlowski 1994a,FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-4473,charcoal,,12240,340,,Bohner2004-ba,Kozlowski 1994a,FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-4474,charcoal,,9640,300,,Bohner2004-ba,Kozlowski 1994a,FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-4475,charcoal,,10370,330,,Bohner2004-ba,Kozlowski 1994a,FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-4476,charcoal,,13600,900,,Bohner2004-ba,Kozlowski 1994a,FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-4477,charcoal,,11150,560,,Bohner2004-ba,Kozlowski 1994a,FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-4478,charcoal,,10700,190,,Bohner2004-ba,Kozlowski 1994a,FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-5110,shell,,7470,60,,Bohner2004-ba,"Pazdur 1992, Kozlowski 1994a",FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-5111,shell,,8630,70,,Bohner2004-ba,"Pazdur 1992, Kozlowski 1994a",FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-5116,charcoal,,33300,1100,,Bohner2004-ba,"Pazdur 1992, Kozlowski 1994a",TRUE,,,,,,,,,,,
207,Nemrik 9,,,Gd-5186,charcoal,,9170,90,,Bohner2004-ba,"Pazdur 1992, Kozlowski 1994a",FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-5237,charcoal,,40000,,,Bohner2004-ba,"Pazdur 1992, Kozlowski 1994a",TRUE,,,,,,,,,,,
207,Nemrik 9,,,Gd-5240,charcoal,,9130,60,,Bohner2004-ba,"Pazdur 1992, Kozlowski 1994a",FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-5249,charcoal,,11180,90,,Bohner2004-ba,"Pazdur 1992, Kozlowski 1994a",FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-5257,charcoal,,10020,80,,Bohner2004-ba,"Pazdur 1992, Kozlowski 1994a",FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-5421,charcoal,,9250,70,,Bohner2004-ba,Kozlowski 1994a,FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-5422,charcoal,,8750,80,,Bohner2004-ba,Kozlowski 1994a,FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-5424,charcoal,,9140,90,,Bohner2004-ba,Kozlowski 1994a,FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-5425,charcoal,,9140,90,,Bohner2004-ba,Kozlowski 1994a,FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-5440,charcoal,,18250,220,,Bohner2004-ba,Kozlowski 1994a,TRUE,,,,,,,,,,,
207,Nemrik 9,,,Gd-5443,charcoal,,9420,90,,Bohner2004-ba,Kozlowski 1994a,FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-5451,charcoal,,10700,120,,Bohner2004-ba,Kozlowski 1994a,FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-5595,charcoal,,9950,100,,Bohner2004-ba,Kozlowski 1994a,FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-6108,charcoal,,8300,130,,Bohner2004-ba,Kozlowski 1994a,FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-6110,charcoal,,9970,170,,Bohner2004-ba,Kozlowski 1994a,FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-6111,charcoal,,10130,180,,Bohner2004-ba,Kozlowski 1994a,FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-6113,charcoal,,8570,150,,Bohner2004-ba,Kozlowski 1994a,FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-6119,charcoal,,8300,150,,Bohner2004-ba,Kozlowski 1994a,FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-6120,charcoal,,9530,140,,Bohner2004-ba,Kozlowski 1994a,FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-6121,charcoal,,9780,180,,Bohner2004-ba,Kozlowski 1994a,FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-6127,charcoal,,9800,160,,Bohner2004-ba,Kozlowski 1994a,FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-6128,charcoal,,9870,160,,Bohner2004-ba,Kozlowski 1994a,FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-6129,charcoal,,9510,150,,Bohner2004-ba,Kozlowski 1994a,FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-6130,charcoal,,9230,160,,Bohner2004-ba,Kozlowski 1994a,FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-6131,charcoal,,9370,120,,Bohner2004-ba,Kozlowski 1994a,FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-6143,charcoal,,9990,140,,Bohner2004-ba,Kozlowski 1994a,FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-6148,charcoal,,9720,130,,Bohner2004-ba,Kozlowski 1994a,FALSE,,,,,,,,,,,
207,Nemrik 9,,,Gd-6152,charcoal,,9800,130,,Bohner2004-ba,Kozlowski 1994a,FALSE,,,,,,,,,,,
701,Oueili,Phase I,E 87 49 3 (T 34) fosse anterieure,GifA-89149,charcoal,,6680,110,,Bohner2004-ba,Huot (ed.) 1996,FALSE,,,,,,,,,,,
701,Oueili,Phase I,E 87 72 1 (V 34),GifA-89150,charcoal,,6460,140,,Bohner2004-ba,Huot (ed.) 1996,FALSE,,,,,,,,,,,
701,Oueili,Phase IB,E 87 64 1 (U 34),GifA-89165,shell,,7430,150,,Bohner2004-ba,"Huot 1991, Bernbeck 1994, Huot (ed.) 1996",FALSE,,,,,,,,,,,
701,Oueili,Phase IA,E 87 59 1 (U 34),GifA-89173,shell,,7320,140,,Bohner2004-ba,Huot (ed.) 1996,FALSE,,,,,,,,,,,
701,Oueili,Phase II,E 87 67 2 (W 34),Ly-4549,soil,,24470,4700,,Bohner2004-ba,Huot (ed.) 1996,TRUE,,,,,,,,,,,
701,Oueili,Phase II,E 87 67 1 (W 34),Ly-4550,shell,,6710,160,,Bohner2004-ba,Huot (ed.) 1996,FALSE,,,,,,,,,,,
701,Oueili,,niv. 1,MC-2382,charcoal,,5980,100,,Bohner2004-ba,Banadora,FALSE,,,,,,,,,,,
701,Oueili,,niv. 3,MC-2383,charcoal,,6190,90,,Bohner2004-ba,Banadora,FALSE,,,,,,,,,,,
701,Oueili,,,MC-2384,seeds,,5650,90,,Bohner2004-ba,Banadora,FALSE,,,,,,,,,,,
701,Oueili,,niv. 3,MC-2385,charcoal,,6170,90,,Bohner2004-ba,Banadora,FALSE,,,,,,,,,,,
701,Oueili,,niv. 3,MC-2386,seeds,,5810,100,,Bohner2004-ba,Banadora,FALSE,,,,,,,,,,,
492,Ovçular Tepesi,,House 5.1,LTL-12565A,charcoal,,5600,45,,NERD,Marro et al. 2014,FALSE,,,,,,,,,,,
492,Ovçular Tepesi,,House 5.5,LTL-13319A,charcoal,,5389,45,,NERD,Marro et al. 2014,FALSE,,,,,,,,,,,
492,Ovçular Tepesi,,House 5.5,LTL-13320A,charcoal,,5200,45,,NERD,Marro et al. 2014,FALSE,,,,,,,,,,,
492,Ovçular Tepesi,,House 5.2,LTL-13321A,charcoal,,5450,45,,NERD,Marro et al. 2014,FALSE,,,,,,,,,,,
492,Ovçular Tepesi,,House 11.1,LTL-13323A,charcoal,,5635,45,,NERD,Marro et al. 2014,FALSE,,,,,,,,,,,
492,Ovçular Tepesi,,,LTL-3881A,,,5257,45,,NERD,Marro et al. 2009,FALSE,,,,,,,,,,,
492,Ovçular Tepesi,,,LTL-3882A,,,5393,35,,NERD,Marro et al. 2009,FALSE,,,,,,,,,,,
492,Ovçular Tepesi,,,LTL-3883A,,,5250,50,,NERD,Marro et al. 2009,FALSE,,,,,,,,,,,
492,Ovçular Tepesi,,,LTL-3884A,,,5356,45,,NERD,Marro et al. 2009,FALSE,,,,,,,,,,,
492,Ovçular Tepesi,,,LTL-3885A,,,5408,40,,NERD,Marro et al. 2009,FALSE,,,,,,,,,,,
492,Ovçular Tepesi,,,LTL-3886A,,,5414,45,,NERD,Marro et al. 2009,FALSE,,,,,,,,,,,
492,Ovçular Tepesi,,,LTL-3887A,,,5423,50,,NERD,Marro et al. 2011,FALSE,,,,,,,,,,,
492,Ovçular Tepesi,,,LTL-3888A,,,4207,45,,NERD,Marro et al. 2009,FALSE,,,,,,,,,,,
492,Ovçular Tepesi,,,LTL-3889A,,,4020,45,,NERD,Marro et al. 2009,FALSE,,,,,,,,,,,
492,Ovçular Tepesi,,,LTL-3890A,,,5388,45,,NERD,Marro et al. 2009,FALSE,,,,,,,,,,,
492,Ovçular Tepesi,,,LTL-4531A,,,4302,45,,NERD,Marro et al. 2011,FALSE,,,,,,,,,,,
492,Ovçular Tepesi,,,LTL-4533A,,,5431,45,,NERD,Marro et al. 2011,FALSE,,,,,,,,,,,
492,Ovçular Tepesi,,,LTL-4534A,,,4273,45,,NERD,Marro et al. 2011,FALSE,,,,,,,,,,,
492,Ovçular Tepesi,,House 5.6,LTL-5311A,seed,Pisum/Vicia,5210,50,,NERD,Marro et al. 2014,FALSE,,,,,,,,,,,
492,Ovçular Tepesi,,House 5.5,LTL-5312A,charcoal,,5215,50,,NERD,Marro et al. 2014,FALSE,,,,,,,,,,,
492,Ovçular Tepesi,,,LTL-5314A,,,5298,45,,NERD,Marro et al. 2011,FALSE,,,,,,,,,,,
492,Ovçular Tepesi,,House 5.3,LTL-8087A,charcoal,,5364,40,,NERD,Marro et al. 2014,FALSE,,,,,,,,,,,
208,Palegawra,,PG16-AAR-8,B-460897,wood charcoal,Amygdalus,15010,40,,Asouti et al. 2020,,FALSE,,,,,,,,,,,
208,Palegawra,,PG17-ABV-32-5,B-466675,wood charcoal,Amygdalus,13790,40,,Asouti et al. 2020,,FALSE,,,,,,,,,,,
208,Palegawra,,PG17-ACH-56-1,B-466676,wood charcoal,Amygdalus,14420,40,,Asouti et al. 2020,,FALSE,,,,,,,,,,,
208,Palegawra,,PG17-ADF-131-4,B-466677,wood charcoal,Amygdalus,15590,50,,Asouti et al. 2020,,FALSE,,,,,,,,,,,
208,Palegawra,,PG17-ADG-17049*-1,B-499843,charred nutshell,Amygdalus,16010,50,,Asouti et al. 2020,,FALSE,,,,,,,,,,,
208,Palegawra,,PG17-ABR-17012*-1,B-499844,wood charcoal,Amygdalus,12250,40,,Asouti et al. 2020,,FALSE,,,,,,,,,,,
208,Palegawra,,,Beta-159542,bone,,11210,110,,Palmisano2017-qp,,FALSE,,,,,,,,,,,
208,Palegawra,,,Beta-159543,bone,,12510,90,,Palmisano2017-qp,,FALSE,,,,,,,,,,,
208,Palegawra,,,Beta-159544,bone,,10170,70,,Palmisano2017-qp,,FALSE,,,,,,,,,,,
208,Palegawra,,,Beta-159545,bone,,8790,70,,Palmisano2017-qp,,FALSE,,,,,,,,,,,
208,Palegawra,,,Beta-159546,bone,animal,5130,50,,NERD,Zeder 2008,FALSE,,,,,,,,,,,
208,Palegawra,,,GrN-6356,charcoal,,13060,110,,Bohner2004-ba,"Henry and Servello 1974, Kozlowski 1994a",FALSE,,,,,,,,,,,
208,Palegawra,,,GrN-6357,charcoal,,14480,75,,Bohner2004-ba,"Henry and Servello 1974, Kozlowski 1994a",FALSE,,,,,,,,,,,
208,Palegawra,,,GrN-6358,charcoal,,14350,280,,Bohner2004-ba,"Henry and Servello 1974, Kozlowski 1994a",FALSE,,,,,,,,,,,
208,Palegawra,,,GrN-6415,charcoal,,11590,95,,Bohner2004-ba,"Henry and Servello 1974, Kozlowski 1994a",FALSE,,,,,,,,,,,
208,Palegawra,Zarzian,80–100 cm depth,UCLA-1703A,bone collagen,,13350,460,,Turnbull & Reed 1974,,FALSE,3,1,3,1,2,3,2,1,3,19,
208,Palegawra,,,UCLA-1703D,bone collagen,,14210,80,,Bohner2004-ba,Kozlowski 1994a,FALSE,,,,,,,,,,,
208,Palegawra,Zarzian,120 cm depth,UCLA-1714D,bone collagen,Ovis/Capra,14400,760,,Turnbull & Reed 1974,,FALSE,3,1,3,1,2,3,2,1,3,19,
493,Pisdeli,Pisdeli,niv. 5,P-157,soil,,5460,160,,Bohner2004-ba,"Ralph 1959, Hole 1987, Chataigner 1995",FALSE,,,,,,,,,,,
493,Pisdeli,Pisdeli,niv. 5,P-504,soil,,5518,81,,Bohner2004-ba,"Stuckenrath 1963, Hole 1987, Chataigner 1995",FALSE,,,,,,,,,,,
493,Pisdeli,Pisdeli,niv. 10,P-505,soil,,5638,85,,Bohner2004-ba,"Stuckenrath 1963, Hole 1987, Chataigner 1995",FALSE,,,,,,,,,,,
209,Qermez Dere,,,OxA-3752,seeds (charred),Lens,10145,90,,Palmisano2017-qp,,FALSE,,,,,,,,,,,
209,Qermez Dere,,,OxA-3753,,,11990,100,,Palmisano2017-qp,,FALSE,,,,,,,,,,,
209,Qermez Dere,,,OxA-3754,seeds (charred),Lens,9580,95,,Palmisano2017-qp,,FALSE,,,,,,,,,,,
209,Qermez Dere,,,OxA-3755,seeds (charred),Lens,9710,85,,Palmisano2017-qp,,FALSE,,,,,,,,,,,
209,Qermez Dere,,,OxA-3756,seeds (charred),Fabaceae,10115,95,,Palmisano2017-qp,,FALSE,,,,,,,,,,,
209,Qermez Dere,,,OxA-3757,seeds (charred),Lens,9640,85,,Palmisano2017-qp,,FALSE,,,,,,,,,,,
495,Rezaiyeh Road,,,P-866,charcoal,,5445,72,,Bohner2004-ba,Stuckenrath et al. 1966,FALSE,,,,,,,,,,,
481,RY-2,,,,charcoal,,5730,190,,Bohner2004-ba,Hole et al. 1969,FALSE,,,,,,,,,,,
713,Saadiya,Obeid,,LOD-183,,,6072,270,,Bohner2004-ba,Watkins and Campbell 1987,FALSE,,,,,,,,,,,
713,Saadiya,Obeid,,LOD-184,,,5579,255,,Bohner2004-ba,Watkins and Campbell 1987,FALSE,,,,,,,,,,,
210,Sabz,,,I-1493,charcoal,,6470,160,,Bohner2004-ba,"Buckley et al. 1968, Hole 1987",FALSE,,,,,,,,,,,
210,Sabz,,,I-1497,charcoal,,6740,190,,Bohner2004-ba,"Buckley et al. 1968, Hole 1987",FALSE,,,,,,,,,,,
210,Sabz,,,I-1499,charcoal,,6050,140,,Bohner2004-ba,"Hole et al. 1969, Hole 1987",FALSE,,,,,,,,,,,
210,Sabz,,,I-1500,wood,,5410,160,,Bohner2004-ba,"Buckley et al. 1968, Hole 1987",FALSE,,,,,,,,,,,
210,Sabz,,,I-1501,charcoal,,7460,160,,Bohner2004-ba,"Buckley et al. 1968, Hole 1987",FALSE,,,,,,,,,,,
210,Sabz,,,I-1502,wood,,6060,140,,Bohner2004-ba,"Buckley et al. 1968, Hole 1987",FALSE,,,,,,,,,,,
210,Sabz,,,I-1503,wood,,5860,230,,Bohner2004-ba,"Hole et al. 1969, Hole 1987",FALSE,,,,,,,,,,,
210,Sabz,,,SI-156,wood,,5770,120,,Bohner2004-ba,"Long and Mielke 1966, Hole 1987",FALSE,,,,,,,,,,,
210,Sabz,,,SI-203,charcoal,,6170,200,,Bohner2004-ba,"Long and Mielke 1967, Hole 1987",FALSE,,,,,,,,,,,
210,Sabz,,,SI-204,charcoal,,6060,200,,Bohner2004-ba,"Long and Mielke 1967, Hole 1987",FALSE,,,,,,,,,,,
210,Sabz,,,SI-205,wood,Tamarix,5700,250,,Bohner2004-ba,"Long and Mielke 1967, Hole 1987",FALSE,,,,,,,,,,,
210,Sabz,,,SI-206,charcoal,,7200,1000,,Bohner2004-ba,"Long and Mielke 1967, Hole 1987",FALSE,,,,,,,,,,,
210,Sabz,,,UCLA-750A,charcoal,,6070,100,,Bohner2004-ba,"Berger et al. 1965, Hole 1987",FALSE,,,,,,,,,,,
210,Sabz,,,UCLA-750B,charcoal,,6925,200,,Bohner2004-ba,"Berger et al. 1965, Hole 1987",FALSE,,,,,,,,,,,
210,Sabz,,,UCLA-750C,charcoal,,9050,160,,Bohner2004-ba,"Berger et al. 1965, Hole 1987",FALSE,,,,,,,,,,,
249,Salat Camii Yani,,2,UCI-AMS-21258,charcoal,,7470,25,,NERD,Miyake et al. 2009,FALSE,,,,,,,,,,,
249,Salat Camii Yani,,2,UCI-AMS-21259,charcoal,,7425,25,,NERD,Miyake et al. 2009,FALSE,,,,,,,,,,,
249,Salat Camii Yani,,2,UCI-AMS-21260,charcoal,,7380,25,,NERD,Miyake et al. 2009,FALSE,,,,,,,,,,,
249,Salat Camii Yani,,2,UCI-AMS-21270,charcoal,,7445,25,,NERD,Miyake et al. 2009,FALSE,,,,,,,,,,,
249,Salat Camii Yani,,2,UCI-AMS-21271,charcoal,,7355,25,,NERD,Miyake et al. 2009,FALSE,,,,,,,,,,,
249,Salat Camii Yani,,1,UCI-AMS-21273,charcoal,,7425,35,,NERD,Miyake et al. 2009,FALSE,,,,,,,,,,,
249,Salat Camii Yani,,1,UCI-AMS-21274,charcoal,,7395,30,,NERD,Miyake et al. 2009,FALSE,,,,,,,,,,,
249,Salat Camii Yani,,1,UCI-AMS-21275,charcoal,,7325,20,,NERD,Miyake et al. 2009,FALSE,,,,,,,,,,,
249,Salat Camii Yani,,1,UCI-AMS-21276,charcoal,,7420,20,,NERD,Miyake et al. 2009,FALSE,,,,,,,,,,,
249,Salat Camii Yanı,,,TKa-14516,charcoal,,7690,45,,Palmisano2017-qp,,FALSE,,,,,,,,,,,
249,Salat Camii Yanı,,,TKa-14517,charcoal,,7770,60,,Palmisano2017-qp,,FALSE,,,,,,,,,,,
249,Salat Camii Yanı,,,TKa-14518,charcoal,,7760,40,,Palmisano2017-qp,,FALSE,,,,,,,,,,,
249,Salat Camii Yanı,,,TKa-14519,charcoal,,7705,50,,Palmisano2017-qp,,FALSE,,,,,,,,,,,
249,Salat Camii Yanı,,,TKa-14520,charcoal,,7710,50,,Palmisano2017-qp,,FALSE,,,,,,,,,,,
249,Salat Camii Yanı,,,TKa-14521,charcoal,,7650,50,,Palmisano2017-qp,,FALSE,,,,,,,,,,,
249,Salat Camii Yanı,,,TKa-14522,grain,Hordeum vulgare,7720,45,,Palmisano2017-qp,,FALSE,,,,,,,,,,,
249,Salat Camii Yanı,,,TKa-14523,grain,Triticum turgidum,7640,40,,Palmisano2017-qp,,FALSE,,,,,,,,,,,
249,Salat Camii Yanı,,,TKa-14524,grain,Triticum turgidum,7655,50,,Palmisano2017-qp,,FALSE,,,,,,,,,,,
249,Salat Camii Yanı,,,TKa-14533,ceramic (organic temper),,7715,50,,Palmisano2017-qp,,FALSE,,,,,,,,,,,
249,Salat Camii Yanı,,,UCI-AMS-21256,charcoal,,7525,25,,Palmisano2017-qp,,FALSE,,,,,,,,,,,
249,Salat Camii Yanı,,,UCI-AMS-21257,charcoal,,7630,25,,Palmisano2017-qp,,FALSE,,,,,,,,,,,
249,Salat Camii Yanı,,,UCI-AMS-21698,charcoal,,7690,25,,Palmisano2017-qp,,FALSE,,,,,,,,,,,
496,Salat Tepe,,,Tka-15982,charcoal,,5841,24,,NERD,Koizumi et al. 2016,FALSE,,,,,,,,,,,
496,Salat Tepe,,,Tka-15983,charcoal,,5245,24,,NERD,Koizumi et al. 2016,FALSE,,,,,,,,,,,
496,Salat Tepe,,,Tka-15985,charcoal,,5807,24,,NERD,Koizumi et al. 2016,FALSE,,,,,,,,,,,
496,Salat Tepe,,,Tka-15986,charcoal,,5807,24,,NERD,Koizumi et al. 2016,FALSE,,,,,,,,,,,
702,Sawwan I,,level III,BM-1434,charcoal,,7069,66,,Bohner2004-ba,"Burleigh et al. 1982a, Bernbeck 1994",FALSE,,,,,,,,,,,
702,Sawwan I,,level II-III,BM-1435,charcoal,,7015,66,,Bohner2004-ba,"Burleigh et al. 1982a, Bernbeck 1994, Banadora",FALSE,,,,,,,,,,,
702,Sawwan I,,level IIIA,BM-1436,charcoal,,7052,57,,Bohner2004-ba,"Burleigh et al. 1982a, Bernbeck 1994",FALSE,,,,,,,,,,,
702,Sawwan I,,level IIIA,BM-1437,charcoal,,7037,69,,Bohner2004-ba,"Burleigh et al. 1982a, Bernbeck 1994",FALSE,,,,,,,,,,,
702,Sawwan I,,level III,BM-1438,charcoal,,6980,59,,Bohner2004-ba,"Burleigh et al. 1982a, Bernbeck 1994",FALSE,,,,,,,,,,,
702,Sawwan I,,"level I, sol 2, pi�ce 21 (-3,5 m)",P-855,charcoal,,7456,73,,Bohner2004-ba,"El-Wailly, F et al. 1965, Stuckenrath and Ralph 1965, Hole 1987, Bernbeck 1994",FALSE,,,,,,,,,,,
702,Sawwan I,,"level III, sol 3",P-856,charcoal,,7299,86,,Bohner2004-ba,"El-Wailly, F et al. 1965, Stuckenrath and Ralph 1965, Hole 1987, Bernbeck 1994",FALSE,,,,,,,,,,,
702,Sawwan I,,"level I, sol de la pi�ce 39, du b�t. T 11 oder Level III?",P-857,charcoal,,6808,82,,Bohner2004-ba,"El-Wailly, F et al. 1965, Stuckenrath and Ralph 1965, Hole 1987, Bernbeck 1994",FALSE,,,,,,,,,,,
702,Sawwan I,,level III,Pr-180,,,7246,146,,Bohner2004-ba,"Watkins and Campbell 1987, Bernbeck 1994",FALSE,,,,,,,,,,,
211,Seh Gabi B,,,SI-4909,unknown,,5500,60,,Bohner2004-ba,"Henrickson 1983, Voigt and Dyson 1992",FALSE,,,,,,,,,,,
211,Seh Gabi B,,,SI-4910,unknown,,5020,70,,Bohner2004-ba,"Henrickson 1983, Voigt and Dyson 1992",FALSE,,,,,,,,,,,
211,Seh Gabi B,,,SI-4911,unknown,,5240,60,,Bohner2004-ba,"Henrickson 1983, Voigt and Dyson 1992",FALSE,,,,,,,,,,,
211,Seh Gabi B,,,SI-4912,unknown,,5180,50,,Bohner2004-ba,"Henrickson 1983, Voigt and Dyson 1992",FALSE,,,,,,,,,,,
